date,state,district,pincode,bio_age_5_17,bio_age_17_,match
28-10-2025,kerala,thiruvananthapuram,695581,1,1,False
28-10-2025,ladakh,leh,194402,0,1,False
28-10-2025,madhya pradesh,panna,488051,1,2,False
28-10-2025,madhya pradesh,panna,488058,7,1,False
28-10-2025,madhya pradesh,raisen,464776,0,5,False
28-10-2025,west bengal,south 24 parganas,743507,2,1,False
28-10-2025,west bengal,uttar dinajpur,733213,0,2,False
28-10-2025,andhra pradesh,alluri sitharama raju,507129,2,0,False
28-10-2025,andhra pradesh,east godavari,507129,7,1,False
28-10-2025,andhra pradesh,kurnool,518319,11,6,False
28-10-2025,tamil nadu,madurai,625502,2,0,False
28-10-2025,tamil nadu,madurai,625705,3,12,False
28-10-2025,tamil nadu,tiruchirappalli,621303,0,1,False
28-10-2025,tamil nadu,tiruppur,639204,1,0,False
28-10-2025,tamil nadu,viluppuram,605102,0,4,False
28-10-2025,tamil nadu,viluppuram,605502,1,2,False
28-10-2025,telangana,nalgonda,508222,2,3,False
28-10-2025,uttar pradesh,baghpat,250515,4,5,False
28-10-2025,uttar pradesh,bijnor,246768,2,3,False
28-10-2025,uttar pradesh,budaun,202520,3,6,False
28-10-2025,uttar pradesh,bulandshahr,202390,17,3,False
28-10-2025,uttar pradesh,bulandshahr,202395,12,5,False
28-10-2025,uttar pradesh,bulandshahr,245401,8,4,False
28-10-2025,uttar pradesh,bulandshahr,245411,10,4,False
28-10-2025,uttar pradesh,bulandshahr,245412,5,3,False
28-10-2025,uttar pradesh,firozabad,205141,14,4,False
28-10-2025,uttar pradesh,firozabad,205145,9,3,False
28-10-2025,uttar pradesh,firozabad,205151,23,7,False
28-10-2025,uttar pradesh,jaunpur,222107,3,0,False
28-10-2025,uttar pradesh,jaunpur,223106,1,0,False
28-10-2025,uttar pradesh,jaunpur,223107,1,0,False
28-10-2025,uttar pradesh,lucknow,227115,5,9,False
28-10-2025,uttar pradesh,lucknow,227202,8,4,False
28-10-2025,uttar pradesh,moradabad,202414,1,1,False
28-10-2025,uttar pradesh,rampur,243701,34,10,False
28-10-2025,uttar pradesh,saharanpur,247668,0,1,False
28-10-2025,uttar pradesh,shahjahanpur,242123,2,0,False
28-10-2025,uttarakhand,dehradun,248144,0,1,False
28-10-2025,uttarakhand,dehradun,248202,0,2,False
28-10-2025,uttarakhand,haridwar,246763,0,2,False
28-10-2025,west bengal,bankura,722110,0,1,False
28-10-2025,punjab,jalandhar,144012,2,5,False
28-10-2025,punjab,ludhiana,141124,1,2,False
28-10-2025,rajasthan,chittorgarh,323306,1,1,False
28-10-2025,rajasthan,ganganagar,335771,1,2,False
28-10-2025,rajasthan,jaipur,302011,1,2,False
28-10-2025,rajasthan,jaipur,302024,0,1,False
28-10-2025,rajasthan,jaipur,303802,0,1,False
28-10-2025,tamil nadu,kanniyakumari,629902,0,1,False
28-10-2025,arunachal pradesh,longding,786631,1,0,False
28-10-2025,bihar,aurangabad,824130,1,0,False
28-10-2025,bihar,banka,813125,0,1,False
28-10-2025,bihar,begusarai,851122,1,4,False
28-10-2025,bihar,bhagalpur,813233,0,1,False
28-10-2025,bihar,bhojpur,802315,1,0,False
28-10-2025,bihar,madhepura,852210,8,11,False
28-10-2025,bihar,muzaffarpur,843146,2,2,False
28-10-2025,bihar,nalanda,805130,1,0,False
28-10-2025,bihar,nawada,805130,11,14,False
28-10-2025,bihar,samastipur,848111,1,0,False
28-10-2025,bihar,sheikhpura,811315,1,0,False
28-10-2025,bihar,vaishali,844139,1,0,False
28-10-2025,chhattisgarh,bastar,494005,1,9,False
28-10-2025,chhattisgarh,bastar,494230,0,1,False
28-10-2025,chhattisgarh,bijapur,494448,3,6,False
28-10-2025,chhattisgarh,narayanpur,494661,16,31,False
28-10-2025,chhattisgarh,raipur,492007,4,4,False
28-10-2025,chhattisgarh,uttar bastar kanker,494230,5,5,False
28-10-2025,gujarat,arvalli,383350,1,0,False
28-10-2025,gujarat,gandhinagar,382024,0,4,False
28-10-2025,gujarat,junagadh,362235,1,1,False
28-10-2025,gujarat,junagadh,362266,0,1,False
28-10-2025,gujarat,mahesana,382815,0,1,False
28-10-2025,gujarat,mahesana,382830,0,1,False
28-10-2025,gujarat,rajkot,364465,2,1,False
28-10-2025,gujarat,rajkot,364490,0,1,False
28-10-2025,gujarat,surat,394230,3,6,False
28-10-2025,gujarat,surat,395345,1,0,False
28-10-2025,gujarat,valsad,396230,1,0,False
28-10-2025,haryana,ambala,133006,0,2,False
28-10-2025,haryana,ambala,133021,2,0,False
28-10-2025,himachal pradesh,kangra,176213,1,0,False
28-10-2025,himachal pradesh,mandi,171302,8,4,False
28-10-2025,himachal pradesh,mandi,176126,3,1,False
28-10-2025,himachal pradesh,sirmaur,173020,0,1,False
28-10-2025,jammu and kashmir,pulwama,192306,18,5,False
28-10-2025,jammu and kashmir,udhampur,182117,5,3,False
28-10-2025,jharkhand,dhanbad,828308,0,1,False
28-10-2025,jharkhand,east singhbhum,831008,1,0,False
28-10-2025,jharkhand,simdega,835201,2,9,False
28-10-2025,karnataka,vijayapura,586245,1,1,False
28-10-2025,madhya pradesh,bhopal,462021,0,1,False
28-10-2025,madhya pradesh,chhindwara,480553,1,3,False
28-10-2025,madhya pradesh,jabalpur,482007,0,2,False
28-10-2025,madhya pradesh,shajapur,465331,0,2,False
28-10-2025,madhya pradesh,tikamgarh,472446,2,2,False
28-10-2025,maharashtra,nagpur,440004,2,7,False
28-10-2025,maharashtra,nagpur,441002,2,9,False
28-10-2025,andhra pradesh,east godavari,507111,7,1,False
28-10-2025,andhra pradesh,east godavari,507121,3,3,False
28-10-2025,andhra pradesh,east godavari,507134,4,1,False
28-10-2025,west bengal,bankura,722174,0,10,False
28-10-2025,west bengal,cooch behar,736174,1,1,False
28-10-2025,west bengal,murshidabad,742181,1,1,False
28-10-2025,west bengal,murshidabad,742190,0,2,False
28-10-2025,west bengal,murshidabad,742232,0,1,False
28-10-2025,west bengal,paschim medinipur,721258,1,2,False
28-10-2025,west bengal,south 24 parganas,743384,1,0,False
28-10-2025,west bengal,uttar dinajpur,733214,1,1,False
29-10-2025,chhattisgarh,narayanpur,494661,23,37,False
29-10-2025,chhattisgarh,raipur,492011,1,2,False
29-10-2025,chhattisgarh,sukma,494111,38,43,False
29-10-2025,chhattisgarh,uttar bastar kanker,494665,3,8,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,1,0,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,13,25,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,0,7,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,0,2,False
29-10-2025,dadra and nagar haveli and daman and diu,daman,396210,0,3,False
29-10-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
29-10-2025,gujarat,ahmedabad,382440,2,9,False
29-10-2025,gujarat,junagadh,362235,0,1,False
29-10-2025,gujarat,kachchh,370640,1,2,False
29-10-2025,gujarat,mahesana,382715,4,3,False
29-10-2025,gujarat,mahesana,382830,0,1,False
29-10-2025,gujarat,navsari,396440,1,0,False
29-10-2025,gujarat,rajkot,364490,0,1,False
29-10-2025,gujarat,valsad,396230,1,1,False
29-10-2025,haryana,ambala,133021,1,1,False
29-10-2025,himachal pradesh,mandi,174402,1,0,False
29-10-2025,himachal pradesh,mandi,176122,5,2,False
29-10-2025,jharkhand,east singhbhum,831008,0,2,False
29-10-2025,jharkhand,gumla,835324,5,14,False
29-10-2025,jharkhand,ramgarh,825101,4,9,False
29-10-2025,jharkhand,simdega,835201,3,7,False
29-10-2025,karnataka,dakshina kannada,575027,0,1,False
29-10-2025,karnataka,shivamogga,577450,1,1,False
29-10-2025,karnataka,vijayapura,586102,7,1,False
29-10-2025,telangana,adilabad,504346,9,7,False
29-10-2025,telangana,nalgonda,508203,1,1,False
29-10-2025,telangana,nizamabad,503188,3,7,False
29-10-2025,uttar pradesh,bara banki,227131,31,16,False
29-10-2025,uttar pradesh,bijnor,246768,1,4,False
29-10-2025,uttar pradesh,budaun,243621,1,2,False
29-10-2025,uttar pradesh,bulandshahr,202394,21,8,False
29-10-2025,uttar pradesh,bulandshahr,202395,23,8,False
29-10-2025,uttar pradesh,bulandshahr,245403,9,7,False
29-10-2025,uttar pradesh,bulandshahr,245408,33,17,False
29-10-2025,uttar pradesh,farrukhabad,207505,8,2,False
29-10-2025,uttar pradesh,firozabad,205145,19,7,False
29-10-2025,uttar pradesh,firozabad,205151,23,13,False
29-10-2025,uttar pradesh,jaunpur,222102,1,0,False
29-10-2025,uttar pradesh,jaunpur,222111,2,3,False
29-10-2025,uttar pradesh,jaunpur,222112,0,1,False
29-10-2025,uttar pradesh,lucknow,227105,0,4,False
29-10-2025,uttar pradesh,lucknow,227115,13,5,False
29-10-2025,uttar pradesh,lucknow,227305,31,12,False
29-10-2025,uttar pradesh,mainpuri,206302,8,13,False
29-10-2025,uttar pradesh,rampur,202411,3,1,False
29-10-2025,uttar pradesh,rampur,243701,32,12,False
29-10-2025,uttar pradesh,sambhal,202411,12,3,False
29-10-2025,uttar pradesh,sambhal,202522,10,4,False
29-10-2025,uttar pradesh,unnao,241501,31,15,False
29-10-2025,uttar pradesh,unnao,241502,6,3,False
29-10-2025,uttarakhand,nainital,263002,6,6,False
29-10-2025,west bengal,bankura,722163,1,0,False
29-10-2025,west bengal,bankura,722168,1,0,False
29-10-2025,west bengal,bankura,722175,1,1,False
29-10-2025,west bengal,bankura,722180,1,1,False
29-10-2025,kerala,thrissur,680015,0,1,False
29-10-2025,madhya pradesh,alirajpur,457893,12,8,False
29-10-2025,madhya pradesh,panna,488051,3,6,False
29-10-2025,madhya pradesh,raisen,464776,4,8,False
29-10-2025,madhya pradesh,shajapur,465440,1,2,False
29-10-2025,madhya pradesh,umaria,484552,4,6,False
29-10-2025,maharashtra,akola,444115,0,5,False
29-10-2025,maharashtra,jalgaon,424116,1,11,False
29-10-2025,maharashtra,kolhapur,416117,1,2,False
29-10-2025,maharashtra,nagpur,440009,26,50,False
29-10-2025,mizoram,aizawl,796005,33,2,False
29-10-2025,andhra pradesh,alluri sitharama raju,507135,0,1,False
29-10-2025,andhra pradesh,west godavari,507121,0,1,False
29-10-2025,arunachal pradesh,longding,786631,2,0,False
29-10-2025,arunachal pradesh,tirap,786629,2,1,False
29-10-2025,assam,cachar,788008,0,1,False
29-10-2025,assam,dhemaji,786110,6,1,False
29-10-2025,bihar,banka,813116,0,1,False
29-10-2025,bihar,banka,813123,2,0,False
29-10-2025,bihar,begusarai,851122,3,1,False
29-10-2025,bihar,bhagalpur,813225,1,1,False
29-10-2025,bihar,jamui,811315,4,8,False
29-10-2025,bihar,muzaffarpur,843143,1,0,False
29-10-2025,bihar,nawada,805130,8,13,False
29-10-2025,bihar,nawada,805133,0,1,False
29-10-2025,bihar,patna,801117,0,1,False
29-10-2025,bihar,patna,803206,2,1,False
29-10-2025,chandigarh,chandigarh,160003,1,3,False
29-10-2025,chhattisgarh,bastar,494230,1,4,False
29-10-2025,chhattisgarh,bijapur,494441,3,4,False
29-10-2025,chhattisgarh,bijapur,494447,13,18,False
29-10-2025,chhattisgarh,dakshin bastar dantewada,494111,0,1,False
29-10-2025,chhattisgarh,dakshin bastar dantewada,494441,16,18,False
29-10-2025,punjab,hoshiarpur,144203,0,3,False
29-10-2025,chhattisgarh,kondagaon,494226,59,96,False
29-10-2025,chhattisgarh,raipur,492006,7,5,False
29-10-2025,chhattisgarh,uttar bastar kanker,494230,25,7,False
29-10-2025,dadra and nagar haveli and daman and diu,daman,396210,2,6,False
29-10-2025,gujarat,gir somnath,362266,1,1,False
29-10-2025,gujarat,mahesana,382730,1,0,False
29-10-2025,gujarat,mahesana,384210,1,1,False
29-10-2025,gujarat,mahesana,384350,0,3,False
29-10-2025,gujarat,narmada,391121,0,1,False
29-10-2025,gujarat,surat,394220,0,2,False
29-10-2025,gujarat,surat,395620,0,1,False
29-10-2025,gujarat,vadodara,391155,0,4,False
29-10-2025,gujarat,vadodara,391175,1,0,False
29-10-2025,himachal pradesh,kangra,176122,1,2,False
29-10-2025,himachal pradesh,kangra,176213,1,0,False
29-10-2025,himachal pradesh,mandi,171302,10,2,False
29-10-2025,himachal pradesh,mandi,171303,0,1,False
29-10-2025,himachal pradesh,mandi,174401,2,4,False
29-10-2025,himachal pradesh,shimla,172030,2,0,False
29-10-2025,himachal pradesh,sirmaur,173022,1,2,False
29-10-2025,himachal pradesh,sirmaur,173028,1,0,False
29-10-2025,karnataka,chitradurga,572143,0,1,False
29-10-2025,karnataka,davanagere,577512,0,3,False
29-10-2025,karnataka,hassan,573150,3,1,False
29-10-2025,karnataka,koppal,584121,0,1,False
29-10-2025,karnataka,mysuru,570021,1,0,False
29-10-2025,karnataka,shivamogga,577447,2,1,False
29-10-2025,karnataka,shivamogga,577448,0,1,False
29-10-2025,andhra pradesh,alluri sitharama raju,507111,3,2,False
29-10-2025,andhra pradesh,east godavari,507111,13,2,False
29-10-2025,andhra pradesh,east godavari,507121,4,2,False
29-10-2025,andhra pradesh,east godavari,507129,20,8,False
29-10-2025,andhra pradesh,east godavari,533240,1,0,False
29-10-2025,arunachal pradesh,west siang,792051,0,1,False
29-10-2025,bihar,aurangabad,824218,3,0,False
29-10-2025,bihar,begusarai,851219,0,1,False
29-10-2025,bihar,begusarai,851225,1,0,False
29-10-2025,bihar,bhagalpur,813206,0,1,False
29-10-2025,bihar,bhagalpur,813233,1,1,False
29-10-2025,bihar,bhojpur,802237,0,1,False
29-10-2025,bihar,bhojpur,802315,2,0,False
29-10-2025,bihar,muzaffarpur,843146,3,1,False
29-10-2025,bihar,muzaffarpur,843153,1,0,False
29-10-2025,bihar,nalanda,805130,1,0,False
29-10-2025,bihar,patna,800111,1,2,False
29-10-2025,bihar,patna,801502,4,6,False
29-10-2025,bihar,saharsa,852210,0,2,False
29-10-2025,bihar,samastipur,848118,0,1,False
29-10-2025,bihar,samastipur,848237,2,0,False
29-10-2025,chandigarh,chandigarh,160055,6,1,False
29-10-2025,chhattisgarh,dhamtari,494230,0,1,False
29-10-2025,kerala,kottayam,686142,0,1,False
29-10-2025,madhya pradesh,bhopal,462420,6,10,False
29-10-2025,madhya pradesh,chhatarpur,471202,3,1,False
29-10-2025,madhya pradesh,dhar,454365,1,0,False
29-10-2025,madhya pradesh,gwalior,474005,4,7,False
29-10-2025,madhya pradesh,jabalpur,482007,2,5,False
29-10-2025,madhya pradesh,panna,488101,2,1,False
29-10-2025,madhya pradesh,sagar,470111,5,7,False
29-10-2025,madhya pradesh,shajapur,465331,1,5,False
29-10-2025,madhya pradesh,tikamgarh,472338,3,14,False
29-10-2025,maharashtra,nagpur,440004,6,3,False
29-10-2025,maharashtra,sangli,416422,0,1,False
29-10-2025,maharashtra,thane,401104,1,2,False
29-10-2025,maharashtra,thane,421001,9,21,False
29-10-2025,maharashtra,thane,421003,0,3,False
29-10-2025,odisha,cuttack,754159,0,1,False
29-10-2025,puducherry,puducherry,533464,5,0,False
29-10-2025,puducherry,puducherry,605012,1,0,False
29-10-2025,puducherry,puducherry,605106,3,1,False
29-10-2025,puducherry,puducherry,670672,2,0,False
29-10-2025,punjab,jalandhar,144013,1,2,False
29-10-2025,rajasthan,jaipur,302032,0,4,False
29-10-2025,tamil nadu,chennai,600108,4,2,False
29-10-2025,tamil nadu,kancheepuram,600114,5,0,False
29-10-2025,tamil nadu,kancheepuram,602109,1,1,False
29-10-2025,tamil nadu,kancheepuram,603202,38,9,False
29-10-2025,tamil nadu,pudukkottai,622408,0,2,False
29-10-2025,tamil nadu,sivaganga,630004,1,0,False
29-10-2025,tamil nadu,theni,625519,0,1,False
29-10-2025,tamil nadu,tirunelveli,627810,6,1,False
29-10-2025,tamil nadu,tiruppur,639204,0,2,False
29-10-2025,telangana,hyderabad,500025,3,0,False
29-10-2025,uttar pradesh,azamgarh,224166,4,2,False
29-10-2025,uttar pradesh,baghpat,250515,7,3,False
29-10-2025,uttar pradesh,baghpat,250602,4,1,False
29-10-2025,uttar pradesh,bara banki,227301,26,15,False
29-10-2025,uttar pradesh,bulandshahr,202391,9,1,False
29-10-2025,uttar pradesh,bulandshahr,202396,18,4,False
29-10-2025,uttar pradesh,bulandshahr,245407,26,5,False
29-10-2025,uttar pradesh,bulandshahr,245409,17,8,False
29-10-2025,uttar pradesh,fatehpur,212666,2,2,False
29-10-2025,uttar pradesh,firozabad,205130,12,2,False
29-10-2025,uttar pradesh,firozabad,205135,17,8,False
29-10-2025,uttar pradesh,jaunpur,222107,3,2,False
29-10-2025,uttar pradesh,jaunpur,222108,2,1,False
29-10-2025,uttar pradesh,jaunpur,223107,1,0,False
29-10-2025,uttar pradesh,kanpur dehat,209715,22,6,False
29-10-2025,uttar pradesh,kanpur dehat,241504,1,0,False
29-10-2025,uttar pradesh,lucknow,227101,4,6,False
29-10-2025,uttar pradesh,mainpuri,206301,10,8,False
29-10-2025,uttar pradesh,mainpuri,206303,7,13,False
29-10-2025,uttar pradesh,saharanpur,247665,2,0,False
29-10-2025,uttar pradesh,saharanpur,247769,7,5,False
29-10-2025,uttar pradesh,sambhal,202414,1,1,False
29-10-2025,uttar pradesh,sambhal,243640,2,0,False
29-10-2025,uttar pradesh,sultanpur,228172,3,0,False
29-10-2025,uttar pradesh,unnao,209506,19,10,False
29-10-2025,uttar pradesh,unnao,241503,32,19,False
29-10-2025,uttar pradesh,unnao,241504,39,24,False
29-10-2025,uttarakhand,haridwar,246763,4,0,False
29-10-2025,west bengal,bankura,722112,0,1,False
29-10-2025,west bengal,birbhum,731213,1,3,False
29-10-2025,west bengal,cooch behar,736175,1,2,False
29-10-2025,west bengal,dakshin dinajpur,733151,0,1,False
29-10-2025,west bengal,darjeeling,734319,1,0,False
29-10-2025,west bengal,hooghly,712704,0,1,False
29-10-2025,west bengal,hooghly,712707,0,1,False
29-10-2025,west bengal,howrah,711415,1,0,False
29-10-2025,west bengal,malda,732212,1,1,False
29-10-2025,west bengal,murshidabad,742188,0,1,False
29-10-2025,west bengal,murshidabad,742230,0,1,False
29-10-2025,west bengal,murshidabad,742234,1,0,False
29-10-2025,west bengal,uttar dinajpur,733150,0,1,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,1,0,False
29-10-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
29-10-2025,gujarat,ahmedabad,387810,2,1,False
29-10-2025,gujarat,amreli,365565,0,1,False
29-10-2025,gujarat,amreli,365660,0,1,False
29-10-2025,gujarat,kachchh,370240,2,2,False
29-10-2025,gujarat,mahesana,382165,1,1,False
29-10-2025,gujarat,mahesana,382705,0,1,False
29-10-2025,gujarat,mahesana,382840,1,1,False
29-10-2025,gujarat,narmada,393155,0,2,False
29-10-2025,gujarat,rajkot,364470,1,4,False
29-10-2025,haryana,bhiwani,127110,1,1,False
29-10-2025,himachal pradesh,kangra,176219,1,0,False
29-10-2025,himachal pradesh,mandi,171304,3,10,False
29-10-2025,himachal pradesh,mandi,176121,9,1,False
29-10-2025,himachal pradesh,mandi,176123,3,0,False
29-10-2025,jammu and kashmir,kulgam,192102,3,0,False
29-10-2025,jammu and kashmir,pulwama,192306,22,1,False
29-10-2025,jharkhand,dhanbad,828308,1,1,False
29-10-2025,jharkhand,ramgarh,825314,1,4,False
29-10-2025,karnataka,koppal,584112,0,1,False
29-10-2025,karnataka,mysuru,570024,1,1,False
29-10-2025,kerala,alappuzha,688012,0,1,False
29-10-2025,kerala,kottayam,686039,0,1,False
29-10-2025,kerala,thiruvananthapuram,695581,2,1,False
29-10-2025,madhya pradesh,bhopal,462021,0,4,False
29-10-2025,madhya pradesh,chhindwara,480553,1,0,False
29-10-2025,madhya pradesh,chhindwara,480554,0,1,False
29-10-2025,madhya pradesh,dhar,454350,0,2,False
29-10-2025,madhya pradesh,jhabua,457893,0,1,False
29-10-2025,madhya pradesh,panna,488058,14,15,False
29-10-2025,maharashtra,chandrapur,441228,4,33,False
29-10-2025,maharashtra,mumbai,401210,0,1,False
29-10-2025,maharashtra,nanded,431646,5,31,False
29-10-2025,maharashtra,thane,401206,0,2,False
29-10-2025,maharashtra,thane,401610,0,6,False
29-10-2025,odisha,boudh,760020,1,0,False
29-10-2025,odisha,kendrapara,754229,0,1,False
29-10-2025,odisha,puri,752112,0,1,False
29-10-2025,puducherry,karaikal,609603,0,3,False
29-10-2025,puducherry,yanam,533464,0,1,False
29-10-2025,punjab,amritsar,143003,3,0,False
29-10-2025,andhra pradesh,alluri sitharama raju,507129,3,0,False
29-10-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,0,False
29-10-2025,andhra pradesh,west godavari,507114,2,3,False
29-10-2025,arunachal pradesh,upper siang,792061,1,1,False
29-10-2025,bihar,aurangabad,824216,0,1,False
29-10-2025,bihar,banka,813121,0,3,False
29-10-2025,bihar,banka,813127,0,2,False
29-10-2025,bihar,bhagalpur,813113,3,3,False
29-10-2025,bihar,bhagalpur,813227,0,1,False
29-10-2025,bihar,jehanabad,804433,1,0,False
29-10-2025,bihar,jehanabad,804434,0,1,False
29-10-2025,bihar,muzaffarpur,843141,0,1,False
29-10-2025,bihar,nalanda,803204,0,1,False
29-10-2025,bihar,nawada,805108,1,1,False
29-10-2025,bihar,patna,800018,0,1,False
29-10-2025,bihar,patna,801118,1,0,False
29-10-2025,bihar,purnia,854206,3,7,False
29-10-2025,bihar,samastipur,848111,0,1,False
29-10-2025,bihar,saran,841433,1,0,False
29-10-2025,bihar,sitamarhi,843351,0,1,False
29-10-2025,bihar,vaishali,844134,0,1,False
29-10-2025,punjab,ludhiana,141124,2,2,False
29-10-2025,rajasthan,chittorgarh,323306,0,1,False
29-10-2025,rajasthan,ganganagar,335023,1,3,False
29-10-2025,rajasthan,jaipur,302011,1,1,False
29-10-2025,rajasthan,jaipur,303802,2,1,False
29-10-2025,rajasthan,nagaur,341542,1,5,False
29-10-2025,rajasthan,pratapgarh,313605,7,10,False
29-10-2025,tamil nadu,cuddalore,606112,0,3,False
29-10-2025,tamil nadu,cuddalore,607402,3,8,False
29-10-2025,tamil nadu,kancheepuram,603404,3,1,False
29-10-2025,tamil nadu,kanniyakumari,629805,1,1,False
29-10-2025,tamil nadu,madurai,625502,9,2,False
29-10-2025,tamil nadu,madurai,625705,4,12,False
29-10-2025,tamil nadu,salem,636104,11,1,False
29-10-2025,tamil nadu,theni,625582,4,7,False
29-10-2025,tamil nadu,tiruchirappalli,621303,2,2,False
29-10-2025,tamil nadu,tirunelveli,627659,2,0,False
29-10-2025,tamil nadu,viluppuram,605111,0,6,False
29-10-2025,telangana,adilabad,504215,8,4,False
29-10-2025,telangana,mancherial,504215,2,4,False
29-10-2025,uttar pradesh,jaunpur,222103,1,0,False
29-10-2025,uttar pradesh,lucknow,227116,6,3,False
29-10-2025,uttar pradesh,lucknow,227202,11,7,False
29-10-2025,uttar pradesh,lucknow,227205,7,9,False
29-10-2025,uttar pradesh,mainpuri,205130,2,0,False
29-10-2025,uttar pradesh,mainpuri,205142,1,1,False
29-10-2025,uttar pradesh,sambhal,202410,41,14,False
29-10-2025,uttar pradesh,sambhal,202421,18,14,False
29-10-2025,uttar pradesh,sambhal,202523,14,1,False
29-10-2025,uttar pradesh,unnao,229841,4,10,False
29-10-2025,uttar pradesh,varanasi,221210,0,1,False
29-10-2025,west bengal,bankura,722209,0,3,False
29-10-2025,west bengal,dakshin dinajpur,733149,0,1,False
29-10-2025,west bengal,hooghly,712419,0,1,False
29-10-2025,west bengal,hooghly,712429,0,1,False
29-10-2025,west bengal,malda,732147,0,2,False
29-10-2025,west bengal,murshidabad,742171,1,1,False
29-10-2025,west bengal,purba medinipur,721668,3,1,False
29-10-2025,west bengal,south 24 parganas,743396,0,1,False
29-10-2025,west bengal,south 24 parganas,743507,0,4,False
29-10-2025,west bengal,south 24 parganas,743601,0,2,False
29-10-2025,west bengal,uttar dinajpur,733144,1,1,False
29-10-2025,west bengal,uttar dinajpur,733216,0,2,False
29-10-2025,arunachal pradesh,tirap,786630,0,2,False
29-10-2025,bihar,aurangabad,824130,2,1,False
29-10-2025,bihar,banka,813119,1,1,False
29-10-2025,bihar,banka,813224,0,1,False
29-10-2025,bihar,bhagalpur,813129,1,1,False
29-10-2025,bihar,munger,813321,4,8,False
29-10-2025,bihar,nawada,805104,6,9,False
29-10-2025,bihar,vaishali,844139,0,2,False
29-10-2025,chandigarh,chandigarh,160103,0,5,False
29-10-2025,chhattisgarh,bastar,494005,6,11,False
29-10-2025,chhattisgarh,bastar,494115,14,10,False
29-10-2025,chhattisgarh,bilaspur,495223,10,11,False
29-10-2025,chhattisgarh,dakshin bastar dantewada,494551,2,1,False
29-10-2025,chhattisgarh,gariyaband,494226,1,0,False
29-10-2025,chhattisgarh,korba,495453,6,5,False
29-10-2025,chhattisgarh,raipur,492007,9,3,False
29-10-2025,chhattisgarh,rajnandgaon,491666,12,11,False
29-10-2025,chhattisgarh,uttar bastar kanker,494669,14,14,False
29-10-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,0,2,False
29-10-2025,dadra and nagar haveli and daman and diu,daman,396220,0,1,False
29-10-2025,gujarat,ahmedabad,363610,0,1,False
29-10-2025,gujarat,chhotaudepur,391155,0,1,False
29-10-2025,gujarat,gir somnath,362725,0,1,False
29-10-2025,gujarat,junagadh,362725,2,1,False
29-10-2025,gujarat,mahesana,382820,1,0,False
29-10-2025,gujarat,mahisagar,389240,2,0,False
29-10-2025,gujarat,navsari,396424,1,0,False
29-10-2025,gujarat,surat,394230,1,6,False
29-10-2025,haryana,ambala,134011,0,2,False
29-10-2025,haryana,panchkula,134115,1,2,False
29-10-2025,himachal pradesh,kullu,175122,1,0,False
29-10-2025,himachal pradesh,mandi,174403,3,2,False
29-10-2025,himachal pradesh,mandi,176120,26,8,False
29-10-2025,jammu and kashmir,anantnag,192102,1,0,False
29-10-2025,jammu and kashmir,jammu,184120,3,0,False
29-10-2025,jharkhand,ramgarh,829117,1,6,False
29-10-2025,karnataka,bidar,585415,1,0,False
29-10-2025,karnataka,dakshina kannada,574160,0,1,False
29-10-2025,karnataka,koppal,584130,0,2,False
29-10-2025,karnataka,vijayapura,586245,1,4,False
29-10-2025,kerala,kozhikode,673615,1,0,False
29-10-2025,madhya pradesh,dhar,454129,0,1,False
29-10-2025,madhya pradesh,rajgarh,465695,0,1,False
29-10-2025,madhya pradesh,tikamgarh,472446,0,3,False
29-10-2025,maharashtra,amravati,444911,0,2,False
29-10-2025,andhra pradesh,alluri sitharama raju,507121,1,0,False
29-10-2025,andhra pradesh,alluri sitharama raju,507134,1,0,False
29-10-2025,andhra pradesh,ananthapuramu,515767,3,0,False
29-10-2025,andhra pradesh,east godavari,507126,2,3,False
29-10-2025,andhra pradesh,east godavari,507135,8,5,False
29-10-2025,andhra pradesh,krishna,521225,2,2,False
29-10-2025,tamil nadu,kanniyakumari,629806,1,1,False
29-10-2025,tamil nadu,karur,639003,10,9,False
29-10-2025,tamil nadu,nagapattinam,611117,0,1,False
29-10-2025,tamil nadu,nagapattinam,611118,0,6,False
29-10-2025,tamil nadu,the nilgiris,643104,0,3,False
29-10-2025,tamil nadu,theni,625547,2,2,False
29-10-2025,tamil nadu,viluppuram,605102,1,1,False
29-10-2025,tamil nadu,viluppuram,606107,2,10,False
29-10-2025,telangana,bhadradri kothagudem,507129,1,0,False
29-10-2025,telangana,nalgonda,508222,2,2,False
29-10-2025,telangana,suryapet,508222,0,2,False
29-10-2025,uttar pradesh,baghpat,250645,21,11,False
29-10-2025,uttar pradesh,basti,272170,16,9,False
29-10-2025,uttar pradesh,bijnor,246765,3,1,False
29-10-2025,uttar pradesh,budaun,202521,3,1,False
