,date,state,district,pincode,demo_age_5_17,demo_age_17_
7935,23-12-2025,andhra pradesh,karimnagar,505526,0,1
7936,23-12-2025,andhra pradesh,karimnagar,505527,0,2
7937,23-12-2025,andhra pradesh,khammam,507001,1,11
7938,23-12-2025,andhra pradesh,khammam,507002,1,5
7939,23-12-2025,andhra pradesh,khammam,507003,2,21
7940,23-12-2025,andhra pradesh,khammam,507121,0,2
7941,23-12-2025,andhra pradesh,khammam,507123,3,25
7942,23-12-2025,andhra pradesh,khammam,507136,1,6
7943,23-12-2025,andhra pradesh,khammam,507159,0,2
7944,23-12-2025,andhra pradesh,khammam,507160,0,4
7945,23-12-2025,andhra pradesh,khammam,507161,1,13
7946,23-12-2025,andhra pradesh,khammam,507164,1,10
7947,23-12-2025,andhra pradesh,khammam,507165,1,3
7948,23-12-2025,andhra pradesh,khammam,507211,0,10
7949,23-12-2025,andhra pradesh,mahabub nagar,509110,0,1
7950,23-12-2025,andhra pradesh,mahabub nagar,509130,0,4
7951,23-12-2025,andhra pradesh,mahabub nagar,509210,0,4
7952,23-12-2025,andhra pradesh,mahabub nagar,509216,0,2
7953,23-12-2025,andhra pradesh,mahabub nagar,509334,0,5
7954,23-12-2025,andhra pradesh,mahabub nagar,509340,0,8
7955,23-12-2025,andhra pradesh,mahabub nagar,509357,0,2
7956,23-12-2025,andhra pradesh,mahabub nagar,509380,0,1
7957,23-12-2025,andhra pradesh,mahabub nagar,509381,0,1
7958,23-12-2025,andhra pradesh,mahabubnagar,509128,0,1
7959,23-12-2025,andhra pradesh,mahbubnagar,509126,0,1
7960,23-12-2025,andhra pradesh,mahbubnagar,509131,1,2
7961,23-12-2025,andhra pradesh,mahbubnagar,509152,0,2
7962,23-12-2025,andhra pradesh,mahbubnagar,509207,0,2
7963,23-12-2025,andhra pradesh,mahbubnagar,509210,0,2
7964,23-12-2025,andhra pradesh,mahbubnagar,509381,1,5
7965,23-12-2025,andhra pradesh,medak,502103,0,10
7966,23-12-2025,andhra pradesh,medak,502107,2,7
7967,23-12-2025,andhra pradesh,medak,502248,2,4
7968,23-12-2025,andhra pradesh,medak,502251,1,1
7969,23-12-2025,andhra pradesh,medak,502321,0,1
7970,23-12-2025,andhra pradesh,medak,502372,1,0
7971,23-12-2025,andhra pradesh,medak,502375,0,3
7972,23-12-2025,andhra pradesh,n. t. r,520004,2,3
7973,23-12-2025,andhra pradesh,n. t. r,521108,6,10
7974,23-12-2025,andhra pradesh,n. t. r,521178,1,1
7975,23-12-2025,andhra pradesh,n. t. r,521185,0,8
7976,23-12-2025,andhra pradesh,n. t. r,521226,1,0
7977,23-12-2025,andhra pradesh,n. t. r,521227,0,2
7978,23-12-2025,andhra pradesh,n. t. r,521229,0,5
7979,23-12-2025,andhra pradesh,n. t. r,521401,0,1
7980,23-12-2025,andhra pradesh,nalgonda,508001,1,4
7981,23-12-2025,andhra pradesh,nalgonda,508115,0,6
7982,23-12-2025,andhra pradesh,nalgonda,508116,0,9
7983,23-12-2025,andhra pradesh,nalgonda,508217,0,7
7984,23-12-2025,andhra pradesh,nalgonda,508218,0,12
7985,23-12-2025,andhra pradesh,nalgonda,508221,0,11
7986,23-12-2025,andhra pradesh,nalgonda,508233,1,8
7987,23-12-2025,andhra pradesh,nalgonda,508238,0,5
7988,23-12-2025,andhra pradesh,nalgonda,508252,0,16
7989,23-12-2025,andhra pradesh,nalgonda,508254,0,5
7990,23-12-2025,andhra pradesh,nalgonda,508255,0,6
7991,23-12-2025,andhra pradesh,nalgonda,508256,0,4
7992,23-12-2025,andhra pradesh,nalgonda,508377,0,3
7993,23-12-2025,andhra pradesh,nellore,524005,0,5
7994,23-12-2025,andhra pradesh,nellore,524123,1,9
7995,23-12-2025,andhra pradesh,nellore,524131,0,3
7996,23-12-2025,andhra pradesh,nellore,524132,3,25
7997,23-12-2025,andhra pradesh,nellore,524225,0,4
7998,23-12-2025,andhra pradesh,nellore,524234,0,3
7999,23-12-2025,andhra pradesh,nellore,524236,1,3
8000,23-12-2025,andhra pradesh,nellore,524302,0,5
8001,23-12-2025,andhra pradesh,nellore,524303,0,2
8002,23-12-2025,andhra pradesh,nellore,524311,0,7
8003,23-12-2025,andhra pradesh,nellore,524320,3,7
8004,23-12-2025,andhra pradesh,nellore,524366,0,1
8005,23-12-2025,andhra pradesh,nellore,524402,2,6
8006,23-12-2025,andhra pradesh,nellore,524405,3,12
8007,23-12-2025,andhra pradesh,nellore,524410,0,2
8008,23-12-2025,andhra pradesh,nizamabad,503001,3,16
8009,23-12-2025,andhra pradesh,nizamabad,503111,0,1
8010,23-12-2025,andhra pradesh,nizamabad,503164,0,4
8011,23-12-2025,andhra pradesh,nizamabad,503165,0,3
8012,23-12-2025,andhra pradesh,nizamabad,503212,0,2
8013,23-12-2025,andhra pradesh,nizamabad,503213,0,6
8014,23-12-2025,andhra pradesh,nizamabad,503230,1,6
8015,23-12-2025,andhra pradesh,nizamabad,503245,0,2
8016,23-12-2025,andhra pradesh,rangareddi,500005,3,7
8017,23-12-2025,andhra pradesh,rangareddi,500039,2,4
8018,23-12-2025,andhra pradesh,rangareddi,500048,0,7
8019,23-12-2025,andhra pradesh,rangareddi,500058,0,4
8020,23-12-2025,andhra pradesh,rangareddi,500084,0,3
8021,23-12-2025,andhra pradesh,rangareddi,500086,0,1
8022,23-12-2025,andhra pradesh,rangareddi,500087,1,5
8023,23-12-2025,andhra pradesh,rangareddi,500092,1,4
8024,23-12-2025,andhra pradesh,rangareddi,501141,2,4
8025,23-12-2025,andhra pradesh,rangareddi,501505,0,5
8026,23-12-2025,andhra pradesh,rangareddi,501506,0,1
8027,23-12-2025,andhra pradesh,rangareddi,501509,0,2
8028,23-12-2025,andhra pradesh,rangareddi,509335,0,1
8029,23-12-2025,andhra pradesh,warangal,506002,1,47
8030,23-12-2025,andhra pradesh,warangal,506006,1,8
8031,23-12-2025,andhra pradesh,warangal,506015,0,2
8032,23-12-2025,andhra pradesh,warangal,506101,1,12
8033,23-12-2025,andhra pradesh,warangal,506104,0,4
8034,23-12-2025,andhra pradesh,warangal,506105,3,6
8035,23-12-2025,andhra pradesh,warangal,506143,3,5
8036,23-12-2025,andhra pradesh,warangal,506145,0,1
8037,23-12-2025,andhra pradesh,warangal,506167,0,14
8038,23-12-2025,andhra pradesh,warangal,506302,1,6
8039,23-12-2025,andhra pradesh,warangal,506310,1,7
8040,23-12-2025,andhra pradesh,warangal,506313,2,4
8041,23-12-2025,andhra pradesh,warangal,506314,1,10
8042,23-12-2025,andhra pradesh,warangal,506316,0,7
8043,23-12-2025,andhra pradesh,warangal,506318,0,3
8044,23-12-2025,andhra pradesh,warangal,506344,1,3
8045,23-12-2025,andhra pradesh,warangal,506349,0,11
8046,23-12-2025,andhra pradesh,warangal,506371,1,5
8047,23-12-2025,andhra pradesh,warangal,506391,0,4
8048,23-12-2025,andhra pradesh,y. s. r,516001,1,27
8049,23-12-2025,andhra pradesh,y. s. r,516002,0,12
8050,23-12-2025,andhra pradesh,y. s. r,516172,1,2
8051,23-12-2025,andhra pradesh,y. s. r,516193,0,3
8052,23-12-2025,andhra pradesh,y. s. r,516218,1,1
8053,23-12-2025,andhra pradesh,y. s. r,516228,0,1
8054,23-12-2025,andhra pradesh,y. s. r,516309,0,3
8055,23-12-2025,andhra pradesh,y. s. r,516360,2,7
8056,23-12-2025,andhra pradesh,y. s. r,516431,1,0
8057,23-12-2025,andhra pradesh,y. s. r,516484,0,1
8058,23-12-2025,arunachal pradesh,shi-yomi,791003,1,1
8059,23-12-2025,assam,karimganj,788152,0,8
8060,23-12-2025,assam,karimganj,788701,1,41
8061,23-12-2025,assam,karimganj,788711,2,14
8062,23-12-2025,assam,karimganj,788712,4,34
8063,23-12-2025,assam,karimganj,788723,3,30
8064,23-12-2025,assam,karimganj,788724,5,46
8065,23-12-2025,assam,karimganj,788733,1,16
8066,23-12-2025,assam,karimganj,788803,0,3
8067,23-12-2025,assam,north cachar hills,788818,0,2
8068,23-12-2025,assam,north cachar hills,788832,1,3
8069,23-12-2025,assam,sibsagar,785662,0,7
8070,23-12-2025,assam,sibsagar,785674,0,1
8071,23-12-2025,assam,sibsagar,785685,2,12
8072,23-12-2025,assam,sibsagar,785687,0,4
8073,23-12-2025,assam,sibsagar,785693,0,1
8074,23-12-2025,assam,south salmara mankachar,783131,10,38
8075,23-12-2025,bihar,aurangabad(bh),824101,0,1
8076,23-12-2025,bihar,aurangabad(bh),824124,1,1
8077,23-12-2025,bihar,east champaran,845303,4,66
8078,23-12-2025,bihar,east champaran,845315,1,34
8079,23-12-2025,bihar,east champaran,845412,8,45
8080,23-12-2025,bihar,east champaran,845413,2,23
8081,23-12-2025,bihar,east champaran,845418,9,94
8082,23-12-2025,bihar,east champaran,845420,5,52
8083,23-12-2025,bihar,east champaran,845424,2,37
8084,23-12-2025,bihar,east champaran,845428,2,24
8085,23-12-2025,bihar,east champaran,845433,11,69
8086,23-12-2025,bihar,east champaran,845458,2,19
8087,23-12-2025,bihar,purba champaran,845413,0,1
8088,23-12-2025,bihar,purba champaran,845417,0,2
8089,23-12-2025,bihar,samstipur,848117,0,1
8090,23-12-2025,bihar,west champaran,845307,6,66
8091,23-12-2025,bihar,west champaran,845438,27,190
8092,23-12-2025,bihar,west champaran,845450,4,64
8093,23-12-2025,bihar,west champaran,845451,8,63
8094,23-12-2025,bihar,west champaran,845453,8,87
8095,23-12-2025,chhattisgarh,baloda bazar,493344,9,45
8096,23-12-2025,chhattisgarh,balrampur,497119,4,57
8097,23-12-2025,chhattisgarh,balrampur,497224,2,41
8098,23-12-2025,chhattisgarh,dantewada,494441,6,3
8099,23-12-2025,chhattisgarh,dantewada,494553,1,0
8100,23-12-2025,chhattisgarh,dantewada,494556,1,10
8101,23-12-2025,chhattisgarh,kanker,494333,2,12
8102,23-12-2025,chhattisgarh,kawardha,491336,3,21
8103,23-12-2025,chhattisgarh,koriya,497339,10,48
8104,23-12-2025,chhattisgarh,koriya,497446,0,2
8105,23-12-2025,chhattisgarh,koriya,497448,1,1
8106,23-12-2025,chhattisgarh,koriya,497773,0,2
8107,23-12-2025,chhattisgarh,manendragarh–chirmiri–bharatpur,497448,0,1
8108,23-12-2025,delhi,central delhi,110060,0,6
8109,23-12-2025,delhi,east delhi,110094,0,3
8110,23-12-2025,delhi,najafgarh,110043,0,3
8111,23-12-2025,delhi,north delhi,110054,5,14
8112,23-12-2025,delhi,north east delhi,110093,14,67
8113,23-12-2025,delhi,north west delhi,110034,13,70
8114,23-12-2025,delhi,north west delhi,110085,10,160
8115,23-12-2025,delhi,south delhi,110044,5,119
8116,23-12-2025,delhi,south delhi,110047,3,22
8117,23-12-2025,delhi,south east delhi,110025,2,12
8118,23-12-2025,delhi,south west delhi,110029,1,16
8119,23-12-2025,delhi,south west delhi,110061,4,9
8120,23-12-2025,delhi,south west delhi,110075,7,38
8121,23-12-2025,delhi,south west delhi,110077,6,55
8122,23-12-2025,delhi,south west delhi,110078,7,64
8123,23-12-2025,delhi,west delhi,110027,5,68
8124,23-12-2025,delhi,west delhi,110041,16,120
8125,23-12-2025,delhi,west delhi,110059,23,286
8126,23-12-2025,gujarat,ahmadabad,380005,0,3
8127,23-12-2025,gujarat,ahmadabad,380007,0,5
8128,23-12-2025,gujarat,ahmadabad,380024,0,2
8129,23-12-2025,gujarat,ahmadabad,380028,0,5
8130,23-12-2025,gujarat,ahmadabad,380052,0,2
8131,23-12-2025,gujarat,ahmadabad,380054,0,1
8132,23-12-2025,gujarat,ahmadabad,380058,0,4
8133,23-12-2025,gujarat,ahmadabad,380060,0,1
8134,23-12-2025,gujarat,ahmadabad,380061,0,6
8135,23-12-2025,gujarat,ahmadabad,382330,0,2
8136,23-12-2025,gujarat,ahmadabad,382405,0,1
8137,23-12-2025,gujarat,ahmadabad,382415,0,1
8138,23-12-2025,gujarat,banaskantha,385010,0,5
8139,23-12-2025,gujarat,banaskantha,385120,1,40
8140,23-12-2025,gujarat,banaskantha,385410,2,4
8141,23-12-2025,gujarat,banaskantha,385421,1,19
8142,23-12-2025,gujarat,banaskantha,385505,2,12
8143,23-12-2025,gujarat,banaskantha,385530,1,28
8144,23-12-2025,gujarat,dohad,389140,0,2
8145,23-12-2025,gujarat,dohad,389154,0,2
8146,23-12-2025,gujarat,dohad,389180,0,3
8147,22-12-2025,andhra pradesh,mahabub nagar,509104,0,1
8148,22-12-2025,andhra pradesh,mahabub nagar,509130,0,4
8149,22-12-2025,andhra pradesh,mahabub nagar,509340,0,2
8150,22-12-2025,andhra pradesh,mahabub nagar,509349,0,1
8151,22-12-2025,andhra pradesh,mahbubnagar,509125,0,1
8152,22-12-2025,andhra pradesh,mahbubnagar,509334,1,0
8153,22-12-2025,andhra pradesh,mahbubnagar,509352,0,2
8154,22-12-2025,andhra pradesh,mahbubnagar,509353,0,1
8155,22-12-2025,andhra pradesh,mahbubnagar,509381,1,2
8156,22-12-2025,andhra pradesh,medak,502001,0,2
8157,22-12-2025,andhra pradesh,medak,502281,0,1
8158,22-12-2025,andhra pradesh,medak,502325,0,1
8159,22-12-2025,andhra pradesh,n. t. r,521181,0,1
8160,22-12-2025,andhra pradesh,n. t. r,521227,1,2
8161,22-12-2025,andhra pradesh,n. t. r,521402,1,0
8162,22-12-2025,andhra pradesh,nalgonda,508201,0,1
8163,22-12-2025,andhra pradesh,nalgonda,508202,1,5
8164,22-12-2025,andhra pradesh,nalgonda,508205,0,1
8165,22-12-2025,andhra pradesh,nalgonda,508246,0,4
8166,22-12-2025,andhra pradesh,nalgonda,508255,0,1
8167,22-12-2025,andhra pradesh,nalgonda,508266,0,5
8168,22-12-2025,andhra pradesh,nalgonda,508374,0,1
8169,22-12-2025,andhra pradesh,nellore,524001,0,6
8170,22-12-2025,andhra pradesh,nellore,524004,1,30
8171,22-12-2025,andhra pradesh,nellore,524101,0,7
8172,22-12-2025,andhra pradesh,nellore,524126,1,8
8173,22-12-2025,andhra pradesh,nellore,524129,0,3
8174,22-12-2025,andhra pradesh,nellore,524132,4,17
8175,22-12-2025,andhra pradesh,nellore,524137,0,13
8176,22-12-2025,andhra pradesh,nellore,524239,0,2
8177,22-12-2025,andhra pradesh,nellore,524314,1,4
8178,22-12-2025,andhra pradesh,nellore,524316,0,2
8179,22-12-2025,andhra pradesh,nellore,524323,0,1
8180,22-12-2025,andhra pradesh,nizamabad,503164,0,1
8181,22-12-2025,andhra pradesh,rangareddi,500005,0,4
8182,22-12-2025,andhra pradesh,rangareddi,500032,0,1
8183,22-12-2025,andhra pradesh,rangareddi,500035,1,0
8184,22-12-2025,andhra pradesh,rangareddi,500070,0,3
8185,22-12-2025,andhra pradesh,rangareddi,500088,0,1
8186,22-12-2025,andhra pradesh,rangareddi,500092,0,4
8187,22-12-2025,andhra pradesh,rangareddi,501101,0,1
8188,22-12-2025,andhra pradesh,rangareddi,501511,0,1
8189,22-12-2025,andhra pradesh,warangal,506001,0,6
8190,22-12-2025,andhra pradesh,warangal,506101,0,1
8191,22-12-2025,andhra pradesh,warangal,506105,0,2
8192,22-12-2025,andhra pradesh,warangal,506144,0,2
8193,22-12-2025,andhra pradesh,warangal,506167,0,1
8194,22-12-2025,andhra pradesh,warangal,506168,0,1
8195,22-12-2025,andhra pradesh,warangal,506201,0,1
8196,22-12-2025,andhra pradesh,warangal,506310,1,2
8197,22-12-2025,andhra pradesh,warangal,506314,0,4
8198,22-12-2025,andhra pradesh,warangal,506318,0,1
8199,22-12-2025,andhra pradesh,warangal,506332,0,2
8200,22-12-2025,andhra pradesh,warangal,506343,0,2
8201,22-12-2025,andhra pradesh,warangal,506347,0,1
8202,22-12-2025,andhra pradesh,warangal,506348,0,4
8203,22-12-2025,andhra pradesh,warangal,506352,0,1
8204,21-12-2025,west bengal,haora,711205,0,3
8205,21-12-2025,west bengal,haora,711403,0,1
8206,21-12-2025,west bengal,koch bihar,736131,0,2
8207,21-12-2025,west bengal,maldah,732103,0,1
8208,21-12-2025,west bengal,maldah,732123,0,3
8209,21-12-2025,west bengal,maldah,732128,0,1
8210,21-12-2025,west bengal,maldah,732150,0,1
8211,21-12-2025,west bengal,maldah,732210,0,6
8212,21-12-2025,west bengal,north dinajpur,733134,0,2
8213,21-12-2025,west bengal,north dinajpur,733215,0,2
8214,21-12-2025,west bengal,north twenty four parganas,743221,0,2
8215,21-12-2025,west bengal,north twenty four parganas,743329,0,1
8216,21-12-2025,west bengal,north twenty four parganas,743429,0,1
8217,21-12-2025,west bengal,north twenty four parganas,743711,0,1
8218,21-12-2025,west bengal,puruliya,723102,1,6
8219,21-12-2025,west bengal,puruliya,723103,2,11
8220,21-12-2025,west bengal,puruliya,723121,5,16
8221,21-12-2025,west bengal,puruliya,723126,0,7
8222,21-12-2025,west bengal,puruliya,723133,3,14
8223,21-12-2025,west bengal,puruliya,723143,6,17
8224,21-12-2025,west bengal,puruliya,723155,1,7
8225,21-12-2025,west bengal,south dinajpur,733121,1,2
8226,21-12-2025,west bengal,south dinajpur,733132,0,8
8227,21-12-2025,west bengal,south dinajpur,733140,0,1
8228,21-12-2025,west bengal,south twenty four parganas,700137,1,2
8229,21-12-2025,west bengal,south twenty four parganas,743312,0,1
8230,21-12-2025,west bengal,south twenty four parganas,743330,0,1
8231,21-12-2025,west bengal,south twenty four parganas,743332,0,3
8232,21-12-2025,west bengal,south twenty four parganas,743347,1,30
8233,21-12-2025,west bengal,west midnapore,721101,0,4
8234,21-12-2025,west bengal,west midnapore,721166,0,1
8235,21-12-2025,west bengal,west midnapore,721426,0,1
8236,21-12-2025,west bengal,west midnapore,721517,0,1
8237,23-12-2025,andaman and nicobar islands,andamans,744112,0,2
8238,23-12-2025,andaman and nicobar islands,andamans,744206,0,1
8239,23-12-2025,andhra pradesh,adilabad,504218,0,3
8240,23-12-2025,andhra pradesh,adilabad,504251,2,24
8241,23-12-2025,andhra pradesh,adilabad,504294,1,6
8242,23-12-2025,andhra pradesh,adilabad,504303,0,3
8243,23-12-2025,andhra pradesh,adilabad,504308,0,6
8244,23-12-2025,andhra pradesh,adilabad,504311,1,16
8245,23-12-2025,andhra pradesh,anantapur,515003,0,1
8246,23-12-2025,andhra pradesh,anantapur,515101,2,6
8247,23-12-2025,andhra pradesh,anantapur,515122,2,6
8248,23-12-2025,andhra pradesh,anantapur,515133,1,14
8249,23-12-2025,andhra pradesh,anantapur,515154,0,4
8250,23-12-2025,andhra pradesh,anantapur,515212,1,5
8251,23-12-2025,andhra pradesh,anantapur,515231,0,5
8252,23-12-2025,andhra pradesh,anantapur,515305,0,2
8253,23-12-2025,andhra pradesh,anantapur,515311,0,11
8254,23-12-2025,andhra pradesh,anantapur,515321,0,3
8255,23-12-2025,andhra pradesh,anantapur,515411,1,15
8256,23-12-2025,andhra pradesh,anantapur,515435,1,3
8257,23-12-2025,andhra pradesh,anantapur,515455,0,1
8258,23-12-2025,andhra pradesh,anantapur,515465,1,6
8259,23-12-2025,andhra pradesh,anantapur,515556,0,10
8260,23-12-2025,andhra pradesh,anantapur,515561,2,4
8261,23-12-2025,andhra pradesh,anantapur,515591,2,13
8262,23-12-2025,andhra pradesh,anantapur,515601,2,4
8263,23-12-2025,andhra pradesh,anantapur,515611,1,1
8264,23-12-2025,andhra pradesh,anantapur,515661,1,4
8265,23-12-2025,andhra pradesh,anantapur,515711,3,8
8266,23-12-2025,andhra pradesh,anantapur,515731,0,4
8267,23-12-2025,andhra pradesh,anantapur,515741,0,3
8268,23-12-2025,andhra pradesh,anantapur,515766,1,6
8269,23-12-2025,andhra pradesh,anantapur,515803,0,2
8270,23-12-2025,andhra pradesh,anantapur,515832,0,4
8271,23-12-2025,andhra pradesh,anantapur,515865,3,16
8272,23-12-2025,andhra pradesh,ananthapur,515004,2,4
8273,23-12-2025,andhra pradesh,ananthapur,515164,1,0
8274,23-12-2025,andhra pradesh,ananthapur,515231,4,3
8275,23-12-2025,andhra pradesh,ananthapur,515286,1,0
8276,23-12-2025,andhra pradesh,ananthapur,515303,1,0
8277,23-12-2025,andhra pradesh,ananthapur,515311,1,1
8278,23-12-2025,andhra pradesh,ananthapur,515405,0,1
8279,23-12-2025,andhra pradesh,ananthapur,515414,0,1
8280,23-12-2025,andhra pradesh,ananthapur,515641,0,3
8281,23-12-2025,andhra pradesh,ananthapur,515661,1,4
8282,23-12-2025,andhra pradesh,ananthapur,515671,4,9
8283,23-12-2025,andhra pradesh,ananthapur,515672,4,4
8284,23-12-2025,andhra pradesh,ananthapur,515711,2,0
8285,23-12-2025,andhra pradesh,ananthapur,515761,1,8
8286,23-12-2025,andhra pradesh,ananthapur,515767,1,3
8287,23-12-2025,andhra pradesh,ananthapur,515775,1,0
8288,23-12-2025,andhra pradesh,ananthapur,515870,0,2
8289,23-12-2025,andhra pradesh,ananthapur,515871,3,3
8290,23-12-2025,andhra pradesh,cuddapah,516002,1,18
8291,23-12-2025,andhra pradesh,cuddapah,516126,4,7
8292,23-12-2025,andhra pradesh,cuddapah,516129,1,13
8293,23-12-2025,andhra pradesh,cuddapah,516151,0,4
8294,23-12-2025,andhra pradesh,cuddapah,516162,1,11
8295,23-12-2025,andhra pradesh,cuddapah,516163,0,3
8296,23-12-2025,andhra pradesh,cuddapah,516172,2,13
8297,23-12-2025,andhra pradesh,cuddapah,516215,8,9
8298,23-12-2025,andhra pradesh,cuddapah,516259,1,11
8299,23-12-2025,andhra pradesh,cuddapah,516289,2,11
8300,23-12-2025,andhra pradesh,cuddapah,516312,0,1
8301,23-12-2025,andhra pradesh,cuddapah,516321,1,1
8302,23-12-2025,andhra pradesh,cuddapah,516360,9,44
8303,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533215,1,0
8304,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533216,0,3
8305,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533223,0,2
8306,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533233,1,2
8307,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533235,0,3
8308,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533239,1,1
8309,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533249,0,5
8310,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533253,0,1
8311,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533256,0,1
8312,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533262,0,2
8313,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533307,0,4
8314,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533341,0,2
8315,23-12-2025,andhra pradesh,dr. b. r. ambedkar konaseema,533577,0,2
8316,23-12-2025,andhra pradesh,hyderabad,500006,3,18
8317,23-12-2025,andhra pradesh,hyderabad,500026,0,6
8318,23-12-2025,andhra pradesh,hyderabad,500034,0,6
8319,23-12-2025,andhra pradesh,hyderabad,500040,0,2
8320,23-12-2025,andhra pradesh,hyderabad,500045,2,15
8321,23-12-2025,andhra pradesh,hyderabad,500049,1,10
8322,23-12-2025,andhra pradesh,hyderabad,500055,0,3
8323,23-12-2025,andhra pradesh,hyderabad,500082,0,1
8324,23-12-2025,andhra pradesh,hyderabad,500085,0,4
8325,23-12-2025,telangana,jayashankar bhupalpally,506168,0,9
8326,23-12-2025,telangana,jayashankar bhupalpally,506345,1,13
8327,23-12-2025,telangana,k.v. rangareddy,500014,2,4
8328,23-12-2025,telangana,k.v. rangareddy,500047,4,29
8329,23-12-2025,telangana,k.v. rangareddy,500074,2,24
8330,23-12-2025,telangana,k.v. rangareddy,500089,9,48
8331,23-12-2025,telangana,k.v. rangareddy,500090,2,8
8332,23-12-2025,telangana,k.v. rangareddy,500097,4,20
8333,23-12-2025,telangana,k.v. rangareddy,500098,5,6
8334,23-12-2025,telangana,k.v. rangareddy,500102,0,3
8335,23-12-2025,telangana,k.v. rangareddy,500104,0,5
8336,23-12-2025,telangana,k.v. rangareddy,501111,1,2
8337,23-12-2025,telangana,k.v. rangareddy,501142,1,8
8338,23-12-2025,telangana,k.v. rangareddy,501144,1,5
8339,23-12-2025,telangana,k.v. rangareddy,501501,2,25
8340,23-12-2025,telangana,k.v. rangareddy,501512,1,6
8341,23-12-2025,telangana,k.v. rangareddy,509202,0,4
8342,23-12-2025,telangana,k.v. rangareddy,509321,1,12
8343,23-12-2025,telangana,k.v. rangareddy,509357,0,6
8344,23-12-2025,telangana,k.v. rangareddy,509360,1,2
8345,23-12-2025,telangana,komaram bheem,504219,1,1
8346,23-12-2025,telangana,komaram bheem,504313,1,14
8347,23-12-2025,telangana,medchal-malkajgiri,500010,8,41
8348,23-12-2025,telangana,medchal-malkajgiri,500014,1,4
8349,23-12-2025,telangana,medchal-malkajgiri,500016,0,4
8350,23-12-2025,telangana,medchal-malkajgiri,500037,2,24
8351,23-12-2025,telangana,medchal-malkajgiri,500056,0,12
8352,23-12-2025,telangana,medchal-malkajgiri,500068,5,23
8353,23-12-2025,telangana,medchal-malkajgiri,500076,2,9
8354,23-12-2025,telangana,medchal-malkajgiri,500085,2,29
8355,23-12-2025,telangana,medchal−malkajgiri,500072,0,3
8356,23-12-2025,telangana,warangal (urban),505476,0,2
8357,23-12-2025,telangana,warangal rural,506006,0,4
8358,23-12-2025,telangana,warangal rural,506112,0,1
8359,23-12-2025,telangana,warangal rural,506164,1,3
8360,23-12-2025,telangana,warangal rural,506314,3,18
8361,23-12-2025,telangana,warangal rural,506342,0,1
8362,23-12-2025,telangana,warangal rural,506365,0,3
8363,23-12-2025,telangana,warangal urban,506001,2,9
8364,23-12-2025,telangana,warangal urban,506145,0,1
8365,23-12-2025,telangana,warangal urban,506151,0,1
8366,23-12-2025,telangana,yadadri.,508101,8,24
8367,23-12-2025,telangana,yadadri.,508112,4,21
8368,23-12-2025,telangana,yadadri.,508115,0,7
8369,23-12-2025,telangana,yadadri.,508117,0,1
8370,23-12-2025,telangana,yadadri.,508285,1,6
8371,23-12-2025,tripura,dhalai,799264,0,4
8372,23-12-2025,tripura,dhalai *,799287,0,1
8373,23-12-2025,tripura,gomati,799116,3,11
8374,23-12-2025,tripura,khowai,799201,2,8
8375,23-12-2025,tripura,north tripura,799250,0,12
8376,23-12-2025,tripura,north tripura,799251,1,34
8377,23-12-2025,tripura,north tripura,799253,5,21
8378,23-12-2025,tripura,north tripura,799254,2,18
8379,23-12-2025,tripura,north tripura,799262,1,10
8380,23-12-2025,tripura,sepahijala,799100,0,4
8381,23-12-2025,tripura,sepahijala,799103,2,16
8382,23-12-2025,tripura,sepahijala,799131,8,25
8383,23-12-2025,tripura,south tripura,799114,1,35
8384,23-12-2025,tripura,south tripura,799144,3,46
8385,23-12-2025,tripura,south tripura,799156,2,28
8386,23-12-2025,tripura,unakoti,799288,1,7
8387,23-12-2025,tripura,unakoti,799290,1,8
8388,23-12-2025,tripura,west tripura,799003,3,53
8389,23-12-2025,tripura,west tripura,799045,6,39
8390,23-12-2025,tripura,west tripura,799130,2,25
8391,23-12-2025,tripura,west tripura,799202,0,5
8392,23-12-2025,tripura,west tripura,799205,2,35
8393,23-12-2025,tripura,west tripura,799212,1,15
8394,23-12-2025,uttar pradesh,allahabad,211016,2,55
8395,23-12-2025,uttar pradesh,allahabad,212107,3,68
8396,23-12-2025,uttar pradesh,allahabad,212208,3,25
8397,23-12-2025,uttar pradesh,allahabad,212401,3,24
8398,23-12-2025,uttar pradesh,allahabad,212404,0,5
8399,23-12-2025,uttar pradesh,allahabad,212507,8,58
8400,23-12-2025,uttar pradesh,allahabad,228411,1,7
8401,23-12-2025,uttar pradesh,barabanki,225206,0,1
8402,23-12-2025,uttar pradesh,barabanki,225414,0,11
8403,23-12-2025,uttar pradesh,bulandshahar,203205,0,4
