,date,state,district,pincode,demo_age_5_17,demo_age_17_
33096,24-12-2025,assam,udalguri,784506,0,1
33097,24-12-2025,assam,udalguri,784526,0,9
33098,24-12-2025,bihar,araria,854102,0,19
33099,24-12-2025,bihar,araria,854325,5,62
33100,24-12-2025,bihar,araria,854328,4,24
33101,24-12-2025,bihar,araria,854336,2,27
33102,24-12-2025,bihar,arwal,804430,0,1
33103,24-12-2025,bihar,arwal,824235,2,6
33104,24-12-2025,bihar,aurangabad,824102,10,37
33105,24-12-2025,bihar,aurangabad,824113,7,17
33106,24-12-2025,bihar,aurangabad,824115,1,13
33107,24-12-2025,bihar,aurangabad,824120,11,37
33108,24-12-2025,bihar,aurangabad,824125,9,51
33109,24-12-2025,bihar,aurangabad,824127,1,5
33110,24-12-2025,bihar,aurangabad,824143,5,32
33111,24-12-2025,bihar,aurangabad,824301,5,56
33112,24-12-2025,bihar,banka,813110,1,21
33113,24-12-2025,bihar,banka,813118,0,5
33114,24-12-2025,bihar,banka,813121,0,1
33115,24-12-2025,bihar,banka,813125,0,2
33116,24-12-2025,bihar,begusarai,851119,0,4
33117,24-12-2025,bihar,begusarai,851128,5,27
33118,24-12-2025,bihar,begusarai,851134,3,33
33119,24-12-2025,bihar,begusarai,851135,2,4
33120,24-12-2025,bihar,bhagalpur,812003,2,7
33121,24-12-2025,bihar,bhagalpur,812004,5,48
33122,24-12-2025,bihar,bhagalpur,812005,5,67
33123,24-12-2025,bihar,bhagalpur,813113,0,3
33124,24-12-2025,bihar,bhagalpur,813203,2,33
33125,24-12-2025,bihar,bhagalpur,813222,13,57
33126,24-12-2025,bihar,bhagalpur,813231,0,2
33127,24-12-2025,bihar,bhagalpur,853201,4,23
33128,24-12-2025,bihar,bhagalpur,853202,5,37
33129,24-12-2025,bihar,bhojpur,802158,6,45
33130,24-12-2025,bihar,bhojpur,802165,1,32
33131,24-12-2025,bihar,bhojpur,802203,7,41
33132,24-12-2025,bihar,bhojpur,802222,3,12
33133,24-12-2025,bihar,bhojpur,802302,1,6
33134,24-12-2025,bihar,bhojpur,802315,0,3
33135,24-12-2025,bihar,bhojpur,802316,2,19
33136,24-12-2025,bihar,buxar,802114,0,26
33137,24-12-2025,bihar,buxar,802115,0,9
33138,24-12-2025,bihar,buxar,802126,4,20
33139,24-12-2025,bihar,buxar,802131,2,13
33140,24-12-2025,bihar,buxar,802133,5,45
33141,24-12-2025,bihar,buxar,802135,1,12
33142,24-12-2025,bihar,darbhanga,846007,3,5
33143,24-12-2025,bihar,darbhanga,847102,1,2
33144,24-12-2025,bihar,darbhanga,847204,1,10
33145,24-12-2025,bihar,darbhanga,847234,0,4
33146,24-12-2025,bihar,darbhanga,847302,2,28
33147,24-12-2025,bihar,darbhanga,847307,1,22
33148,24-12-2025,bihar,gaya,823002,13,46
33149,24-12-2025,bihar,gaya,823003,15,70
33150,24-12-2025,bihar,gaya,823004,3,9
33151,24-12-2025,bihar,gaya,824116,1,9
33152,24-12-2025,bihar,gaya,824205,8,29
33153,24-12-2025,bihar,gaya,824207,4,46
33154,24-12-2025,bihar,gaya,824209,6,25
33155,24-12-2025,bihar,gaya,824210,2,32
33156,24-12-2025,bihar,gaya,824211,17,53
33157,24-12-2025,bihar,gaya,824234,0,14
33158,24-12-2025,bihar,gaya,824235,0,54
33159,24-12-2025,bihar,gopalganj,841407,5,49
33160,24-12-2025,bihar,gopalganj,841409,1,32
33161,24-12-2025,bihar,gopalganj,841438,1,74
33162,24-12-2025,bihar,gopalganj,841501,2,30
33163,24-12-2025,bihar,jehanabad,804405,3,10
33164,24-12-2025,bihar,jehanabad,804407,2,12
33165,24-12-2025,bihar,jehanabad,804418,5,24
33166,24-12-2025,bihar,jehanabad,804420,3,12
33167,24-12-2025,bihar,jehanabad,804421,1,4
33168,24-12-2025,bihar,jehanabad,804432,8,15
33169,24-12-2025,bihar,jehanabad,804452,1,2
33170,24-12-2025,bihar,kaimur (bhabua),802132,7,48
33171,24-12-2025,bihar,kaimur (bhabua),821102,3,47
33172,24-12-2025,bihar,kaimur (bhabua),821107,0,1
33173,24-12-2025,bihar,kaimur (bhabua),821109,12,78
33174,24-12-2025,bihar,kaimur (bhabua),821112,0,1
33175,24-12-2025,bihar,kaimur (bhabua),821304,0,1
33176,24-12-2025,bihar,katihar,853204,0,1
33177,24-12-2025,bihar,katihar,854116,8,45
33178,24-12-2025,bihar,khagaria,851215,0,17
33179,24-12-2025,bihar,khagaria,853203,3,11
33180,24-12-2025,bihar,lakhisarai,811311,10,117
33181,24-12-2025,bihar,lakhisarai,811315,1,17
33182,24-12-2025,bihar,madhubani,847109,0,16
33183,24-12-2025,bihar,madhubani,847122,2,24
33184,24-12-2025,bihar,madhubani,847212,2,34
33185,24-12-2025,bihar,madhubani,847213,3,14
33186,24-12-2025,bihar,madhubani,847226,7,67
33187,24-12-2025,bihar,madhubani,847239,0,16
33188,24-12-2025,bihar,madhubani,847401,4,28
33189,24-12-2025,bihar,munger,813201,3,15
33190,24-12-2025,bihar,muzaffarpur,842001,1,44
33191,24-12-2025,bihar,muzaffarpur,842005,0,2
33192,24-12-2025,bihar,muzaffarpur,843102,1,22
33193,24-12-2025,bihar,muzaffarpur,843127,1,19
33194,24-12-2025,bihar,muzaffarpur,843129,3,19
33195,24-12-2025,bihar,muzaffarpur,843360,3,13
33196,24-12-2025,bihar,nalanda,801301,4,27
33197,24-12-2025,bihar,nalanda,803204,1,2
33198,24-12-2025,bihar,nalanda,811104,1,25
33199,24-12-2025,bihar,nawada,805109,6,22
33200,24-12-2025,bihar,nawada,805112,3,27
33201,24-12-2025,bihar,nawada,805122,7,60
33202,24-12-2025,bihar,nawada,805128,1,5
33203,24-12-2025,bihar,pashchim champaran,845101,0,1
33204,24-12-2025,bihar,patna,800003,0,8
33205,24-12-2025,bihar,patna,800004,2,18
33206,24-12-2025,bihar,patna,800011,2,19
33207,24-12-2025,bihar,patna,801105,4,23
33208,24-12-2025,bihar,patna,801113,2,32
33209,24-12-2025,bihar,patna,803202,14,48
33210,24-12-2025,bihar,patna,803203,2,9
33211,24-12-2025,bihar,patna,804453,15,100
33212,24-12-2025,bihar,patna,804454,1,21
33213,24-12-2025,bihar,patna,811104,1,11
33214,24-12-2025,bihar,purnia,854203,10,69
33215,24-12-2025,bihar,purnia,854206,3,18
33216,24-12-2025,bihar,purnia,854305,0,1
33217,24-12-2025,bihar,rohtas,802211,3,13
33218,24-12-2025,bihar,rohtas,802213,14,52
33219,24-12-2025,bihar,rohtas,821108,3,22
33220,24-12-2025,bihar,rohtas,821303,2,11
33221,24-12-2025,bihar,rohtas,821312,3,26
33222,24-12-2025,bihar,saharsa,852212,0,13
33223,24-12-2025,bihar,samastipur,847105,3,10
33224,24-12-2025,bihar,samastipur,848114,13,86
33225,24-12-2025,bihar,samastipur,848118,1,3
33226,24-12-2025,bihar,samastipur,848121,0,8
33227,24-12-2025,bihar,samastipur,848127,5,29
33228,24-12-2025,bihar,samastipur,848130,8,30
33229,24-12-2025,bihar,samastipur,848134,4,61
33230,24-12-2025,bihar,samastipur,848160,0,27
33231,24-12-2025,bihar,samastipur,848206,1,17
33232,24-12-2025,bihar,samastipur,848211,4,48
33233,24-12-2025,bihar,samastipur,848503,5,59
33234,24-12-2025,bihar,samastipur,848505,5,40
33235,24-12-2025,bihar,samastipur,848506,3,37
33236,24-12-2025,bihar,saran,841218,0,14
33237,24-12-2025,bihar,saran,841220,3,25
33238,24-12-2025,bihar,saran,841221,8,43
33239,24-12-2025,bihar,saran,841222,4,17
33240,24-12-2025,bihar,saran,841223,0,11
33241,24-12-2025,bihar,saran,841302,0,1
33242,24-12-2025,bihar,saran,841311,11,57
33243,24-12-2025,bihar,saran,841410,4,27
33244,24-12-2025,bihar,saran,841411,2,23
33245,24-12-2025,bihar,saran,841424,7,51
33246,24-12-2025,bihar,sheikhpura,811102,2,5
33247,24-12-2025,bihar,sitamarhi,843311,0,26
33248,24-12-2025,bihar,sitamarhi,843313,5,33
33249,24-12-2025,bihar,sitamarhi,843317,8,51
33250,24-12-2025,bihar,sitamarhi,843319,1,26
33251,24-12-2025,bihar,sitamarhi,843320,8,67
33252,24-12-2025,bihar,sitamarhi,843325,3,47
33253,24-12-2025,bihar,sitamarhi,843333,11,60
33254,24-12-2025,bihar,sitamarhi,843334,0,1
33255,24-12-2025,bihar,siwan,841232,5,36
33256,24-12-2025,bihar,siwan,841240,2,4
33257,24-12-2025,bihar,siwan,841243,3,31
33258,24-12-2025,bihar,siwan,841286,4,18
33259,24-12-2025,bihar,siwan,841407,0,8
33260,24-12-2025,bihar,siwan,841439,7,38
33261,24-12-2025,bihar,siwan,841502,3,13
33262,24-12-2025,bihar,supaul,847452,2,30
33263,24-12-2025,bihar,supaul,852112,0,3
33264,24-12-2025,bihar,supaul,852131,4,59
33265,24-12-2025,bihar,supaul,852214,7,45
33266,24-12-2025,bihar,supaul,854338,0,4
33267,24-12-2025,bihar,vaishali,844114,6,68
33268,24-12-2025,bihar,vaishali,844116,1,23
33269,24-12-2025,bihar,vaishali,844119,4,15
33270,24-12-2025,bihar,vaishali,844128,2,23
33271,24-12-2025,chandigarh,chandigarh,160001,0,5
33272,24-12-2025,chandigarh,chandigarh,160019,3,10
33273,24-12-2025,chandigarh,chandigarh,160020,2,6
33274,24-12-2025,chandigarh,chandigarh,160025,0,13
33275,24-12-2025,chandigarh,chandigarh,160055,0,6
33276,24-12-2025,chandigarh,chandigarh,160062,0,1
33277,24-12-2025,chhattisgarh,balod,491227,6,27
33278,24-12-2025,chhattisgarh,balod,491661,3,8
33279,24-12-2025,chhattisgarh,bastar,494224,10,60
33280,24-12-2025,chhattisgarh,bemetara,491331,0,13
33281,24-12-2025,chhattisgarh,bemetara,491332,8,20
33282,24-12-2025,chhattisgarh,bemetara,491335,11,74
33283,24-12-2025,chhattisgarh,bijapur,494447,1,53
33284,24-12-2025,chhattisgarh,bilaspur,495223,4,7
33285,24-12-2025,chhattisgarh,bilaspur,495442,6,34
33286,24-12-2025,chhattisgarh,dakshin bastar dantewada,494449,5,8
33287,24-12-2025,chhattisgarh,dakshin bastar dantewada,494551,2,1
33288,24-12-2025,chhattisgarh,dakshin bastar dantewada,494552,2,12
33289,24-12-2025,chhattisgarh,dakshin bastar dantewada,494556,0,4
33290,24-12-2025,chhattisgarh,dhamtari,493663,7,61
33291,24-12-2025,chhattisgarh,durg,490009,0,5
33292,24-12-2025,chhattisgarh,durg,490021,1,5
33293,24-12-2025,chhattisgarh,durg,490026,5,19
33294,24-12-2025,chhattisgarh,durg,491226,0,4
33295,24-12-2025,chhattisgarh,durg,491228,0,6
33296,24-12-2025,chhattisgarh,gariyaband,493891,3,10
33297,24-12-2025,chhattisgarh,gariyaband,494230,0,1
33298,24-12-2025,chhattisgarh,gariyaband,496116,1,2
33299,24-12-2025,chhattisgarh,gaurela-pendra-marwahi,495118,10,14
33300,24-12-2025,chhattisgarh,gaurela-pendra-marwahi,495119,3,26
33301,24-12-2025,chhattisgarh,janjgir-champa,495556,6,20
33302,24-12-2025,chhattisgarh,janjgir-champa,495689,3,64
33303,24-12-2025,chhattisgarh,janjgir-champa,495695,2,24
33304,24-12-2025,chhattisgarh,jashpur,496242,3,4
33305,24-12-2025,chhattisgarh,jashpur,496245,1,13
33306,24-12-2025,chhattisgarh,kondagaon,494331,7,18
33307,24-12-2025,chhattisgarh,kondagaon,494334,0,5
33308,24-12-2025,chhattisgarh,kondagaon,494347,11,24
33309,24-12-2025,chhattisgarh,korba,495119,2,16
33310,24-12-2025,chhattisgarh,korba,495442,1,2
33311,24-12-2025,chhattisgarh,korba,495445,4,58
33312,24-12-2025,chhattisgarh,korba,495671,2,13
33313,24-12-2025,chhattisgarh,mungeli,495113,0,1
33314,24-12-2025,chhattisgarh,raigarh,496001,10,84
33315,24-12-2025,chhattisgarh,raigarh,496100,1,13
33316,24-12-2025,chhattisgarh,raigarh,496115,1,15
33317,24-12-2025,chhattisgarh,raigarh,496116,8,25
33318,24-12-2025,chhattisgarh,raigarh,496220,0,3
33319,24-12-2025,chhattisgarh,raigarh,496551,1,67
33320,24-12-2025,chhattisgarh,raigarh,496665,4,17
33321,24-12-2025,chhattisgarh,raipur,492007,2,9
33322,24-12-2025,chhattisgarh,raipur,492008,2,10
33323,24-12-2025,chhattisgarh,raipur,493661,6,39
33324,24-12-2025,chhattisgarh,raipur,493881,0,7
33325,24-12-2025,chhattisgarh,raipur,493885,0,12
33326,24-12-2025,chhattisgarh,rajnandgaon,491557,4,13
33327,24-12-2025,chhattisgarh,rajnandgaon,491881,6,15
33328,24-12-2025,chhattisgarh,surajpur,497116,0,2
33329,24-12-2025,chhattisgarh,surajpur,497223,8,49
33330,24-12-2025,chhattisgarh,surajpur,497231,9,42
33331,24-12-2025,chhattisgarh,surajpur,497235,6,25
33332,24-12-2025,chhattisgarh,surguja,496223,0,2
33333,24-12-2025,chhattisgarh,surguja,497111,10,88
33334,24-12-2025,chhattisgarh,surguja,497225,0,8
33335,24-12-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,0,4
33336,24-12-2025,dadra and nagar haveli and daman and diu,diu,362520,1,0
33337,24-12-2025,dadra and nagar haveli and daman and diu,diu,362540,1,2
33338,24-12-2025,dadra and nagar haveli and daman and diu,daman,396215,0,1
33339,24-12-2025,delhi,north east,110053,0,39
33340,24-12-2025,delhi,shahdara,110032,6,51
33341,24-12-2025,delhi,shahdara,110053,0,6
33342,24-12-2025,delhi,shahdara,110090,0,1
33343,24-12-2025,goa,north goa,403106,0,2
33344,24-12-2025,goa,north goa,403114,0,3
33345,24-12-2025,goa,north goa,403404,0,2
33346,24-12-2025,goa,north goa,403509,0,2
33347,24-12-2025,goa,north goa,403513,0,5
33348,24-12-2025,goa,north goa,403517,0,4
33349,24-12-2025,goa,south goa,403410,0,1
33350,24-12-2025,goa,south goa,403602,0,5
33351,24-12-2025,goa,south goa,403705,1,7
33352,24-12-2025,goa,south goa,403709,0,3
33353,24-12-2025,goa,south goa,403710,0,3
33354,24-12-2025,goa,south goa,403712,0,2
33355,24-12-2025,goa,south goa,403716,0,1
33356,24-12-2025,goa,south goa,403721,0,1
33357,24-12-2025,gujarat,ahmedabad,380001,5,38
33358,24-12-2025,gujarat,ahmedabad,380005,5,26
33359,24-12-2025,gujarat,ahmedabad,380019,0,2
33360,24-12-2025,gujarat,ahmedabad,380021,8,20
33361,24-12-2025,gujarat,ahmedabad,380063,1,3
33362,24-12-2025,gujarat,ahmedabad,382110,5,31
33363,24-12-2025,gujarat,ahmedabad,382115,0,11
33364,24-12-2025,gujarat,ahmedabad,382120,0,12
33365,24-12-2025,gujarat,ahmedabad,382140,0,6
33366,24-12-2025,gujarat,ahmedabad,382265,0,10
33367,24-12-2025,gujarat,ahmedabad,382330,5,60
33368,24-12-2025,gujarat,ahmedabad,382415,9,35
33369,24-12-2025,gujarat,ahmedabad,382421,1,5
33370,24-12-2025,gujarat,ahmedabad,382424,3,28
33371,24-12-2025,gujarat,ahmedabad,382425,0,12
33372,24-12-2025,gujarat,ahmedabad,382427,1,2
33373,24-12-2025,gujarat,ahmedabad,382433,0,5
33374,24-12-2025,gujarat,ahmedabad,382435,0,7
33375,24-12-2025,gujarat,ahmedabad,382450,0,7
33376,24-12-2025,gujarat,ahmedabad,382475,1,15
33377,24-12-2025,gujarat,ahmedabad,382480,1,18
33378,24-12-2025,gujarat,ahmedabad,382481,8,49
33379,24-12-2025,gujarat,ahmedabad,387810,4,16
33380,24-12-2025,gujarat,amreli,362730,1,1
33381,24-12-2025,gujarat,amreli,365435,0,6
33382,24-12-2025,gujarat,amreli,365455,0,1
33383,24-12-2025,gujarat,amreli,365460,0,2
33384,24-12-2025,gujarat,amreli,365541,0,1
33385,24-12-2025,gujarat,amreli,365545,1,8
33386,24-12-2025,gujarat,amreli,365620,0,3
33387,24-12-2025,gujarat,amreli,365650,0,2
33388,24-12-2025,gujarat,amreli,365660,0,3
33389,24-12-2025,gujarat,anand,387210,0,1
33390,24-12-2025,gujarat,anand,387240,0,3
33391,24-12-2025,gujarat,anand,387310,1,4
33392,24-12-2025,gujarat,anand,388215,0,2
33393,24-12-2025,gujarat,anand,388307,0,9
33394,24-12-2025,gujarat,anand,388335,0,5
33395,24-12-2025,gujarat,anand,388340,0,2
33396,24-12-2025,gujarat,anand,388345,0,2
33397,24-12-2025,gujarat,anand,388355,0,1
33398,24-12-2025,gujarat,anand,388421,0,3
33399,24-12-2025,gujarat,anand,388470,0,1
33400,24-12-2025,gujarat,anand,388480,2,3
33401,24-12-2025,gujarat,arvalli,383250,1,4
33402,24-12-2025,gujarat,arvalli,383251,2,4
33403,24-12-2025,gujarat,arvalli,383316,0,1
33404,24-12-2025,gujarat,arvalli,383320,1,0
33405,24-12-2025,gujarat,banas kantha,385001,0,6
33406,24-12-2025,gujarat,bharuch,392215,0,2
33407,24-12-2025,gujarat,bharuch,393002,1,8
33408,24-12-2025,gujarat,bharuch,393105,0,1
33409,24-12-2025,gujarat,bharuch,393125,0,4
33410,24-12-2025,gujarat,bharuch,393135,0,5
33411,24-12-2025,gujarat,bharuch,393140,0,1
33412,24-12-2025,gujarat,bharuch,394116,0,1
33413,24-12-2025,gujarat,bhavnagar,364001,8,51
33414,24-12-2025,gujarat,bhavnagar,364002,4,29
33415,24-12-2025,gujarat,bhavnagar,364060,3,16
33416,24-12-2025,gujarat,bhavnagar,364110,2,5
33417,24-12-2025,gujarat,bhavnagar,364150,1,25
33418,24-12-2025,gujarat,bhavnagar,364210,0,7
33419,24-12-2025,gujarat,bhavnagar,364280,0,15
33420,24-12-2025,gujarat,bhavnagar,364730,1,3
33421,24-12-2025,gujarat,bhavnagar,364760,0,4
33422,24-12-2025,gujarat,botad,382245,1,5
33423,24-12-2025,gujarat,botad,382463,0,1
33424,24-12-2025,gujarat,chhotaudepur,391145,1,7
33425,24-12-2025,gujarat,chhotaudepur,391150,2,3
33426,24-12-2025,gujarat,chhotaudepur,391168,1,9
33427,24-12-2025,gujarat,chhotaudepur,391170,1,7
33428,24-12-2025,gujarat,chhotaudepur,391175,0,1
33429,24-12-2025,gujarat,dahod,389130,0,17
33430,24-12-2025,gujarat,dahod,389151,7,25
33431,24-12-2025,gujarat,devbhumi dwarka,360510,0,6
33432,24-12-2025,gujarat,devbhumi dwarka,360515,0,2
33433,24-12-2025,gujarat,devbhumi dwarka,361345,1,1
33434,24-12-2025,gujarat,gandhinagar,382006,0,7
33435,24-12-2025,gujarat,gandhinagar,382028,1,6
33436,24-12-2025,gujarat,gandhinagar,382115,0,3
33437,24-12-2025,gujarat,gandhinagar,382321,0,4
33438,24-12-2025,gujarat,gandhinagar,382650,0,5
33439,24-12-2025,gujarat,gandhinagar,382845,3,25
33440,24-12-2025,gujarat,gir somnath,362140,0,2
33441,24-12-2025,gujarat,gir somnath,362268,4,11
33442,24-12-2025,gujarat,gir somnath,362530,0,4
33443,24-12-2025,gujarat,gir somnath,362565,0,3
33444,24-12-2025,gujarat,jamnagar,360510,0,14
33445,24-12-2025,gujarat,jamnagar,360515,0,14
33446,24-12-2025,gujarat,jamnagar,360520,0,13
33447,24-12-2025,gujarat,jamnagar,361002,2,3
33448,24-12-2025,gujarat,jamnagar,361008,0,13
33449,24-12-2025,gujarat,jamnagar,361140,1,8
33450,24-12-2025,gujarat,jamnagar,361142,0,1
33451,24-12-2025,gujarat,jamnagar,361170,1,17
33452,24-12-2025,gujarat,jamnagar,361210,1,13
33453,24-12-2025,gujarat,jamnagar,361315,0,22
33454,24-12-2025,gujarat,jamnagar,361320,1,10
33455,24-12-2025,gujarat,jamnagar,361350,0,3
33456,24-12-2025,gujarat,jamnagar,363655,0,7
33457,24-12-2025,gujarat,junagadh,362002,0,3
33458,24-12-2025,gujarat,junagadh,362011,0,4
33459,24-12-2025,gujarat,junagadh,362037,1,4
33460,24-12-2025,gujarat,junagadh,362110,0,8
33461,24-12-2025,gujarat,junagadh,362205,0,3
33462,24-12-2025,gujarat,junagadh,362220,3,24
33463,24-12-2025,gujarat,junagadh,362225,1,14
33464,24-12-2025,gujarat,junagadh,362229,0,4
33465,24-12-2025,gujarat,junagadh,362260,2,6
33466,24-12-2025,gujarat,junagadh,362266,2,2
33467,24-12-2025,gujarat,junagadh,362268,1,15
33468,24-12-2025,gujarat,junagadh,362550,0,2
33469,24-12-2025,gujarat,junagadh,362620,2,6
33470,24-12-2025,gujarat,junagadh,362710,0,2
33471,24-12-2025,gujarat,kachchh,370001,5,49
33472,24-12-2025,gujarat,kachchh,370155,2,29
33473,24-12-2025,gujarat,kachchh,370201,4,24
33474,24-12-2025,gujarat,kachchh,370205,5,25
33475,24-12-2025,gujarat,kachchh,370210,0,3
33476,24-12-2025,gujarat,kachchh,370445,0,8
33477,24-12-2025,gujarat,kachchh,370465,4,14
33478,24-12-2025,gujarat,kachchh,370660,0,1
33479,24-12-2025,gujarat,kachchh,370665,2,1
33480,24-12-2025,gujarat,kachchh,370670,1,4
33481,24-12-2025,gujarat,kheda,387325,1,2
33482,24-12-2025,gujarat,kheda,387350,1,2
33483,24-12-2025,gujarat,kheda,387360,0,3
33484,24-12-2025,gujarat,kheda,387370,1,5
33485,24-12-2025,gujarat,kheda,387375,0,2
33486,24-12-2025,gujarat,kheda,387510,0,1
33487,24-12-2025,gujarat,kheda,387550,2,4
33488,24-12-2025,gujarat,kheda,387560,0,5
33489,24-12-2025,gujarat,kheda,387640,2,11
33490,24-12-2025,gujarat,kheda,388220,0,1
33491,24-12-2025,gujarat,kheda,388225,0,8
33492,24-12-2025,gujarat,kheda,388230,1,6
33493,24-12-2025,gujarat,kheda,388245,0,4
33494,24-12-2025,gujarat,mahesana,382145,1,1
33495,24-12-2025,gujarat,mahesana,382715,3,35
33496,24-12-2025,gujarat,mahesana,382721,0,1
33497,24-12-2025,gujarat,mahesana,382825,0,1
33498,24-12-2025,gujarat,mahesana,382830,0,5
33499,24-12-2025,gujarat,mahesana,382850,0,4
33500,24-12-2025,gujarat,mahesana,384001,8,20
33501,24-12-2025,gujarat,mahesana,384212,2,10
33502,24-12-2025,gujarat,mahesana,384315,4,14
33503,24-12-2025,gujarat,mahesana,384330,1,5
33504,24-12-2025,gujarat,mahesana,384350,0,5
33505,24-12-2025,gujarat,mahesana,384430,1,4
33506,24-12-2025,gujarat,mahisagar,388265,3,2
33507,24-12-2025,gujarat,mahisagar,389172,1,5
33508,24-12-2025,gujarat,mahisagar,389230,3,12
33509,24-12-2025,gujarat,mahisagar,389232,0,1
33510,24-12-2025,gujarat,mahisagar,389235,0,2
33511,24-12-2025,gujarat,mahisagar,389260,4,10
33512,24-12-2025,gujarat,morbi,363641,3,32
33513,24-12-2025,gujarat,narmada,393050,0,10
33514,24-12-2025,gujarat,narmada,393150,0,2
33515,24-12-2025,gujarat,narmada,393151,2,7
33516,24-12-2025,gujarat,navsari,396110,0,1
33517,24-12-2025,gujarat,navsari,396310,0,6
33518,24-12-2025,gujarat,navsari,396412,0,1
33519,24-12-2025,gujarat,navsari,396436,1,3
33520,24-12-2025,gujarat,navsari,396445,5,23
33521,24-12-2025,gujarat,navsari,396466,0,1
33522,24-12-2025,gujarat,navsari,396469,0,1
33523,24-12-2025,gujarat,navsari,396475,0,3
33524,24-12-2025,gujarat,navsari,396560,1,12
33525,24-12-2025,gujarat,navsari,396590,1,5
33526,24-12-2025,gujarat,patan,384110,0,5
33527,24-12-2025,gujarat,patan,384130,1,0
33528,24-12-2025,gujarat,patan,384151,5,20
33529,24-12-2025,gujarat,patan,384230,0,2
33530,24-12-2025,gujarat,patan,384240,0,18
33531,24-12-2025,gujarat,patan,384241,2,2
33532,24-12-2025,gujarat,patan,384260,0,1
33533,24-12-2025,gujarat,patan,384275,1,6
33534,24-12-2025,gujarat,porbandar,360577,1,0
33535,24-12-2025,gujarat,porbandar,360590,0,8
33536,24-12-2025,gujarat,rajkot,360020,1,4
33537,24-12-2025,gujarat,rajkot,360023,0,7
33538,24-12-2025,gujarat,rajkot,360035,0,2
33539,24-12-2025,gujarat,rajkot,360380,0,2
33540,24-12-2025,gujarat,rajkot,360430,0,1
33541,24-12-2025,gujarat,rajkot,360460,1,1
33542,24-12-2025,gujarat,rajkot,360480,1,3
33543,24-12-2025,gujarat,rajkot,363630,0,6
33544,24-12-2025,gujarat,rajkot,363641,1,25
33545,24-12-2025,gujarat,rajkot,363670,0,1
33546,24-12-2025,gujarat,rajkot,364465,0,1
33547,24-12-2025,gujarat,sabar kantha,383310,0,3
33548,24-12-2025,gujarat,surat,394105,1,12
33549,24-12-2025,gujarat,surat,394111,0,1
33550,24-12-2025,gujarat,surat,394130,1,25
33551,24-12-2025,gujarat,surat,394221,1,58
33552,24-12-2025,gujarat,surat,394230,5,42
33553,24-12-2025,gujarat,surat,394250,0,1
33554,24-12-2025,gujarat,surat,394317,0,2
33555,24-12-2025,gujarat,surat,394421,0,1
33556,24-12-2025,gujarat,surat,394440,2,11
33557,24-12-2025,gujarat,surat,394515,0,2
33558,24-12-2025,gujarat,surat,394517,0,2
33559,24-12-2025,gujarat,surat,394540,2,20
33560,24-12-2025,gujarat,surat,394601,1,12
33561,24-12-2025,gujarat,surat,394651,0,1
33562,24-12-2025,gujarat,surat,395001,2,21
33563,24-12-2025,gujarat,surat,395005,2,39
33564,24-12-2025,gujarat,surat,395345,0,4
33565,24-12-2025,gujarat,surat,395620,0,1
33566,24-12-2025,gujarat,surendranagar,363001,0,1
33567,24-12-2025,gujarat,surendranagar,382755,0,1
33568,24-12-2025,gujarat,tapi,394380,0,3
33569,24-12-2025,gujarat,tapi,394680,0,3
33570,24-12-2025,gujarat,tapi,394690,0,4
33571,24-12-2025,gujarat,vadodara,390009,4,14
33572,24-12-2025,gujarat,vadodara,390011,3,27
33573,24-12-2025,gujarat,vadodara,390016,3,6
33574,24-12-2025,gujarat,vadodara,391107,0,6
33575,24-12-2025,gujarat,vadodara,391110,3,17
33576,24-12-2025,gujarat,vadodara,391165,3,16
33577,24-12-2025,gujarat,vadodara,391310,1,6
33578,24-12-2025,gujarat,vadodara,391320,0,1
33579,24-12-2025,gujarat,vadodara,391430,1,3
33580,24-12-2025,gujarat,vadodara,391745,0,3
33581,24-12-2025,gujarat,vadodara,391770,1,13
33582,24-12-2025,gujarat,vadodara,392130,0,1
33583,24-12-2025,gujarat,vadodara,392220,0,2
33584,24-12-2025,gujarat,valsad,396045,0,3
33585,24-12-2025,gujarat,valsad,396065,1,32
33586,24-12-2025,gujarat,valsad,396126,0,5
33587,24-12-2025,gujarat,valsad,396170,0,11
33588,24-12-2025,gujarat,valsad,396180,0,1
33589,24-12-2025,haryana,ambala,133001,5,48
33590,24-12-2025,haryana,ambala,133203,0,10
33591,24-12-2025,haryana,bhiwani,127022,0,3
33592,24-12-2025,haryana,bhiwani,127025,2,1
33593,24-12-2025,haryana,bhiwani,127026,0,4
33594,24-12-2025,haryana,bhiwani,127028,0,10
33595,24-12-2025,haryana,bhiwani,127031,0,8
33596,24-12-2025,haryana,bhiwani,127111,0,5
33597,24-12-2025,haryana,charkhi dadri,127026,0,12
33598,24-12-2025,haryana,faridabad,121006,3,25
33599,24-12-2025,haryana,faridabad,121012,0,2
33600,24-12-2025,haryana,faridabad,121101,1,37
33601,24-12-2025,haryana,fatehabad,125050,2,51
33602,24-12-2025,haryana,fatehabad,125120,7,25
33603,24-12-2025,haryana,hisar,125004,0,8
33604,24-12-2025,haryana,hisar,125006,2,5
33605,24-12-2025,haryana,hisar,125039,1,26
33606,24-12-2025,haryana,jhajjar,124103,2,28
33607,24-12-2025,haryana,jind,126102,7,57
33608,24-12-2025,haryana,jind,126115,2,17
33609,24-12-2025,haryana,jind,126116,5,39
33610,24-12-2025,haryana,kaithal,136027,10,59
